-8.694600489590152692e-02,7.031728965711787557e-03,-1.283315926863200784e-01,-1.624641450912974461e-01,6.488336707199407472e-02,-4.818365914502268504e-02,1.217647847279483136e-01,3.844241507244993555e-02
-2.197378627923732008e-01,-4.329435186804257707e-02,-1.138317835132667821e-01,-3.718627990452064852e-02,9.168721361602096692e-03,8.147448379942900942e-02,-1.566179993294107564e-01,-1.314665011528904637e-01
-5.336848390301167366e-02,-1.263765962494610706e-01,-1.057729316882410203e-01,3.891887888427552483e-02,-1.798538913183809762e-01,-1.427405284232251548e-01,2.347327585525446625e-01,-1.935803113874275949e-01
-1.255534057542462834e-01,-2.635339494549804318e-03,-8.790986102950679171e-02,3.195141785960211450e-02,-2.220237164886666378e-02,8.406941976738462052e-02,-2.315806223462858054e-02,1.098446750892591722e-01
-6.169118562659169601e-03,-2.486476543924078658e-02,-4.557072130567126761e-02,6.224138906472139257e-03,5.627760027389406422e-02,-1.332434880619202781e-02,7.570597819132819650e-02,5.772061373077673474e-02
2.244211785668350986e-02,-2.002311044059855785e-02,-1.019568113277846133e-01,-1.095811428729601966e-01,7.926802717873733528e-02,1.220902866022589572e-01,-1.888700468480925543e-01,2.067442805413383378e-01
-3.524868738415208591e-02,-7.378593660810815746e-02,-2.216017146149809255e-02,-1.833820509527370468e-01,-1.293527586229700765e-01,4.678733814911808370e-02,-4.396941201334369359e-02,5.305679841343850095e-02
-1.706910119875645546e-02,1.142179850256830331e-01,-1.280921921942424768e-01,-1.658290826750725977e-02,-1.035921991264904390e-01,-3.871713309350841015e-02,5.401748386211898539e-02,7.823717914084984959e-02
-1.316549965732758190e-02,3.981478901839421297e-02,-1.634561771180349787e-01,-7.840381541611576854e-02,7.947775701612494470e-02,8.226118130133031059e-02,-1.316312464772900204e-01,3.434916490926789856e-02
-1.821528214855279437e-01,1.223204581962678422e-01,-1.061813746493900229e-01,-6.458930587847151739e-02,7.024414645837685767e-02,4.835418440699818660e-02,-1.069319871370808528e-01,-3.714008579991372877e-02
1.464376203237134078e-01,1.473867956313653672e-02,-1.679548176498570633e-01,2.127900648900142300e-01,3.391179317546900301e-02,-8.507962607734036176e-02,-2.438470997418864528e-01,-1.430930542055735000e-01
-1.107577062077719637e-01,-3.613119757536607107e-02,-1.369013897623982123e-01,-1.832699472265145527e-02,-2.514795685511273665e-02,2.559171427437573754e-01,1.152621977013071758e-01,-4.888689151177215593e-03
-7.938600624033238795e-02,-2.568674144397615766e-01,-2.233582821444072830e-01,1.193730818360015829e-02,1.334651138211644661e-01,1.124699724434836956e-01,-1.034983778578609792e-01,-3.898793114481295674e-02
2.332242484019100490e-02,-1.349272426136221281e-01,6.823708251942690872e-02,3.720681935679422819e-02,9.642400195752771908e-02,1.001450105829701370e-01,9.435404839750068107e-02,-9.332536736226412777e-02
-1.787760138419894895e-01,4.208932770605951917e-02,-1.112065541121116524e-01,-1.051851562932794582e-01,2.962006856065202420e-02,-3.128498872068210396e-02,5.024975648133683109e-02,1.883162263238699619e-01
-2.631435404511325155e-02,-1.031642541968871979e-01,1.118179812202791008e-02,7.226595368542305768e-03,1.839712989753897465e-01,8.058404816001658866e-02,-2.518078119248106164e-03,-6.354854676178277317e-02
1.325312876573220833e-01,-7.585556208659029187e-02,-1.442984052440422493e-01,-2.384559273530746371e-01,9.370592027035988536e-02,-7.479464238288249280e-03,6.190530546046419530e-02,-7.686194101755285113e-02
-1.112440413269902145e-01,-6.081017018181178457e-02,-3.371045904676163441e-02,-1.242518673784411276e-01,1.496030346625169816e-01,1.166844829234821718e-01,2.688134018878244880e-01,-5.392241532722995799e-03
4.861654431407602672e-02,9.475769781157034055e-02,1.743098365750321913e-02,1.014990721702708626e-01,-1.704987033172222083e-02,-1.108996103492439628e-01,-1.822030224093740269e-02,5.056480689472934303e-02
2.909825132734724859e-02,-1.578993558478723747e-01,-9.556112970231749049e-02,3.328015016656323682e-02,-4.700303902418041108e-02,-3.652897117192565983e-03,7.118692652526277531e-02,-1.401896953681229241e-01
4.571237721741510870e-03,-3.243952487887514363e-02,-6.408934579125692699e-02,2.897074677416377683e-02,-1.809117724014958350e-01,8.523208738636384174e-02,-5.025252072667107245e-02,8.051466207207454498e-03
-1.514947292439510450e-02,-6.415973227468710349e-02,6.609587182733916988e-02,-1.438370955976392696e-01,-5.459400735007442079e-02,-1.970067974050607879e-02,1.936155716631509857e-02,1.213040612682582953e-01
5.042628036980082579e-02,1.342591101602399750e-01,3.530931251233667550e-02,-1.717147683339853848e-01,-6.761767922181846635e-02,7.856040211390016847e-02,1.007060935693317727e-01,7.118594307644489534e-03
-4.555559460530354127e-02,-1.503783911596612288e-02,-3.543622833645795195e-02,-3.805588592997782155e-02,8.286351904570168903e-02,-1.286412781920315551e-01,-2.474156813106039715e-02,4.819253483396836180e-02
-7.561095105254392323e-02,7.785696548038015252e-02,-8.821556871971072966e-02,-1.530890431448741207e-01,-1.229665334402551269e-01,1.525419198120957498e-01,2.505482218878838929e-01,7.625381317340335086e-02
-6.053223054243633133e-02,-6.980536920725780026e-02,1.901566490569929144e-02,6.478977228717251735e-02,7.390950651683850237e-02,-6.523588906781943586e-02,2.410061643567914386e-02,-1.484622736617426239e-03
1.984671609877525569e-02,-1.538670176502368869e-01,1.638523187489489275e-02,5.587088050129278283e-02,-1.341906653765399630e-02,-2.417884464512440323e-02,-5.996421613393531497e-02,1.150111105184095477e-02
-2.502190119426389026e-01,1.830587110859214703e-02,-4.674610413012620681e-03,1.556245884696244031e-01,4.327969858895459876e-02,5.674209922623499325e-02,2.641884525521825955e-01,-7.190528884682094446e-02
1.054600756598853828e-01,-1.280807656340387235e-01,-1.717253881107556612e-01,-7.741693561255352796e-02,9.854893172256008749e-02,-2.330697685835174393e-01,1.327225805389924407e-01,-1.483143088554050304e-01
-9.594762488884423998e-03,7.230048644968002647e-02,2.416180175885646875e-01,-3.030106895883772841e-02,-1.287858339202800073e-01,6.301192017853668448e-02,-2.964374215119564004e-02,1.380866018308185006e-01
3.038665099937055622e-02,1.225152558454068730e-01,-2.064156568094997757e-02,-2.622911646870429991e-01,-1.117408234337013834e-01,-7.764571357161546838e-02,1.001489394422626217e-01,4.907631260865222972e-02
4.281664180657743929e-02,-5.521081842966064218e-02,4.171648281703144168e-02,9.881097961190428436e-02,-4.356637094165244362e-02,2.167809788206475144e-02,-2.399545581795815008e-01,1.189826623003848935e-02
-1.031279917273813101e-01,-1.627012135830769105e-02,-1.060038795209415630e-02,7.178030053555683500e-03,-1.056807615906404374e-01,1.440687743842688530e-02,-2.012394313438932089e-02,-3.344665372771095380e-02
1.606698534847205706e-01,-7.516546896991900539e-02,-1.435262117134448456e-01,-6.498103560539794654e-02,8.386900563149976562e-02,-1.334934836724607221e-01,1.877822067877893408e-01,6.426698127614531575e-02
-5.773603806876523997e-02,5.614317244305577076e-02,1.221792647863323977e-01,-4.631880633556020865e-02,-8.900838863936429146e-02,-2.238916951445946851e-02,1.058866383401134252e-02,-5.400356199177935856e-02
-1.401489157547840085e-02,-2.187355909711448387e-02,3.323136511216554650e-02,5.406004001710568857e-02,1.762127200563651797e-01,5.522507510680651349e-02,-5.738192686121507124e-02,2.849070005949199541e-02
-1.067972367756203772e-01,-2.994484017555624350e-02,-4.090304411956960373e-02,1.183266040356908133e-01,2.246577390429083197e-03,-6.118832399448913273e-02,1.030837907069069165e-01,1.385931540560124964e-01
4.261471121089938779e-02,-9.782733725704434447e-02,-2.047460302306413626e-01,3.016425904465987184e-02,3.609240057785793182e-02,1.841275655295773750e-01,-2.775642535906630223e-02,-8.892982327058894521e-02
-1.359077086027787873e-02,-3.480442894664909081e-02,-3.480765010490543404e-02,-1.029447078509712205e-01,1.508423608197159149e-01,7.169741718862462920e-02,6.292861539033714480e-02,-1.527202544572462961e-01
-7.190104120245698061e-02,1.140300713004557299e-02,6.281233275307869512e-02,1.168211435037988938e-01,6.008496402632996364e-02,-1.752893897122097810e-01,2.580442287371201987e-02,-1.296046685284574229e-01
-7.081814928764199046e-02,-6.995928562881589818e-02,1.245605401110537191e-01,-7.558631455954777090e-02,-5.212049131366196242e-02,1.664741442709415445e-02,7.294450784892575479e-02,-3.505122608547656810e-02
-1.429162377455377719e-01,5.074008383312780812e-02,-1.754423192317595623e-03,-1.418704234513052179e-02,9.527478151657371719e-02,-1.267576636959387992e-01,-2.820095007067113801e-02,7.502180409183041576e-02
-1.704285328849658165e-01,-1.278246817813936675e-01,1.431543346271063055e-01,-1.219165349806809739e-01,-1.902681785252721344e-02,4.358218645720502576e-02,1.367625882222478217e-01,1.260492910620376050e-01
-5.486408900070211675e-02,1.458408937805890926e-01,9.279433156156952078e-02,-1.128743894939223114e-01,-6.432412908942926333e-02,9.813420830437044606e-02,-1.389023087560690983e-01,8.120619521034153077e-02
2.067811743423382119e-04,-1.087901561734955641e-01,-7.616631291103870272e-02,6.948579398667534268e-02,-1.202989039047034914e-01,6.697215073077454617e-02,6.256263212985319067e-02,2.242867032476441799e-02
6.720261223877369017e-02,7.486024194558213440e-02,9.482760237646069290e-03,-7.071595136636120438e-02,1.509332376855048174e-01,2.262292974292585968e-02,-9.442321545319543041e-03,-1.675946553728968336e-01
1.217968205313607437e-02,3.264789394504451214e-02,2.083146091610478881e-02,-1.403044895375761270e-01,-2.410723903944633761e-01,-9.004341854102759779e-02,-3.544906560169341220e-02,-2.991300623347220231e-02
-3.186204301376876491e-01,1.209624129035826862e-01,1.025365306328175907e-01,5.337562557645950112e-02,-6.232050173852090105e-03,-7.350297361954870323e-02,6.481708539003432079e-02,1.076419463525858655e-01
3.892315289558750252e-02,-5.247169062276491741e-02,-1.234143106711046711e-01,-1.041865512345359172e-02,-8.577989028059379573e-02,1.235255356264552545e-01,5.628749160243220334e-03,-1.140165568742293606e-01
-8.473490085019684537e-02,2.477119820143925538e-02,-1.708438636044316014e-03,-2.198680906851700756e-01,1.008362842362920675e-01,-1.837641638467541472e-01,-9.012884910004517747e-02,1.197418809106103321e-01
-1.245960922483801692e-01,1.305879819842035161e-01,-6.805300620151670532e-02,-7.466002454238146457e-02,4.177594439468067244e-02,1.999476173325925310e-01,-4.524745153704340384e-02,6.758304330861659992e-02
-2.680413319474636014e-01,2.484719746701054624e-02,-1.015134156321687853e-01,1.131092564537149042e-01,-1.296182752820023987e-01,-5.527023582452520074e-03,-2.736780235891533505e-02,1.579279013968865053e-01
-4.439094250612283382e-02,-1.194942388723479187e-01,-4.071558121245256318e-02,-1.463637836264471831e-02,-9.088953034492466485e-03,1.014840191670370560e-02,1.739867368331762809e-01,-1.315339290565763763e-01
1.159811734174096137e-01,-3.339498705751599295e-02,-1.165630532125934427e-01,-1.427335235815395120e-01,-3.257212762685252755e-02,1.866530890617832117e-01,-1.895053712698433271e-02,2.700955884130301077e-01
-8.042014459207462440e-02,-5.112883181631687479e-02,-1.105835465716818594e-01,7.529792195490402074e-02,-5.770411835162882891e-02,-1.910075441785442640e-01,1.018292119941184015e-01,-1.671555790072538905e-02
-5.014446607672708167e-02,-4.279352823907871251e-02,-1.013495610521269602e-01,7.086985227412247179e-02,1.521825714063958918e-02,-1.541632776168760377e-01,1.282025499241129518e-01,-7.727213021442640335e-03
1.479519338182600507e-01,-8.260616013604878127e-02,1.675095759324323266e-02,-9.097356613969944132e-04,1.541965411447239302e-02,1.048549473438638649e-02,-2.551227856771551630e-02,-3.314949323941446258e-02
7.614607786717458859e-02,-1.643857020389749568e-01,-1.459150918827923638e-01,9.483562159763134214e-02,1.043621131052323292e-01,4.840688177205836745e-02,1.581710340043951390e-01,1.563680536077591277e-01
1.433171929381754292e-02,4.931687959355462308e-02,5.612089098121204531e-03,1.406751401259229151e-01,9.936346367737321217e-02,5.619818064417313880e-02,-7.211981537250525265e-02,-3.532030887221760534e-02
3.101940663855203700e-02,2.468106382845373925e-02,-4.510558805474449741e-03,1.383151802550759424e-01,-9.325736679413267061e-02,-8.777319779848842540e-02,1.377315188399464985e-01,-2.413616334370104546e-02
-1.671446634857659264e-01,1.116402490916298673e-01,5.174825954266969175e-02,1.078534960497950640e-01,2.053322557766175047e-02,5.931800408999964025e-02,-7.508495384393455707e-02,3.120067343902549473e-02
-3.926408231122902048e-02,-6.144312003994405191e-02,-1.203173791213066751e-01,-3.232859149299080470e-02,-1.425175627857703242e-01,6.569749973545380151e-02,-1.182365671188356504e-01,-5.129150466596498273e-03
-6.820680278249101336e-02,2.677753817280367418e-02,3.278156739385487684e-02,7.303154586875441889e-02,-2.059619997530124508e-02,-1.419451136603687956e-02,1.212696988798022263e-01,-1.204154242142722354e-02
1.529537242683971510e-01,-2.279311236924342898e-01,-1.228336874552150432e-01,4.711954543501997023e-02,3.726596219468905624e-02,5.296380903870818307e-02,-9.932568028839004748e-02,-7.851057711184376842e-02
-1.958913528649983225e-03,-6.356040386197364667e-02,6.821724056941549930e-02,5.887730897761009330e-02,-1.479514709703632080e-01,1.417481696364133840e-02,1.361879884896262660e-01,7.477842103771033255e-02
-6.959856966484266605e-02,2.418339857403934215e-02,8.907975539005334731e-02,1.948204409403809512e-01,2.147444874282036786e-02,2.006893142333527058e-01,-3.557741713334090783e-02,-5.161213007534257158e-02
8.162310032558807438e-02,-2.057359258276636113e-02,2.594583764486030897e-01,-8.708897539852901437e-02,5.544891864881178190e-02,-1.424283956241261806e-01,6.238637537865081989e-02,2.178595487721107782e-01
4.013647581335946790e-02,1.913793722948154974e-01,-3.946360724031099110e-02,1.309446470438429544e-01,-8.300183538275532347e-02,-3.091702420706246221e-02,3.647281277304544739e-02,-6.039020846204529169e-02
-3.862948035334647784e-02,3.627983121982183284e-02,2.220327018304497357e-01,-4.765215997488932154e-02,-1.178400704630995326e-02,5.950184566599621416e-02,-1.754286792217048530e-01,1.670777659420558392e-01
1.025172747560717940e-01,6.278062390175227769e-02,-2.080598149255310364e-02,6.383636240641610282e-02,-4.131565201581812591e-02,-2.053565859394618498e-01,1.472594953973600795e-01,-1.023733654271537230e-01
-1.104882698176370276e-01,1.556780898479989961e-01,-4.947951416541159636e-02,-9.138466276842105440e-02,2.872395418183587568e-02,-4.831881961203524090e-02,-2.665972726077123212e-02,-1.874599714288304186e-01
8.131091573395866912e-02,1.545609215831882377e-01,1.005938999248501553e-01,6.158873937412277094e-02,-1.061150641460944892e-02,-1.046607184458940853e-01,1.082573436951305423e-01,8.884350983718122818e-02
8.240250835795125128e-02,8.910640437571643035e-02,-2.207664718193453474e-02,1.481754729967866002e-01,-3.189779777409517542e-02,1.887198717671552742e-02,-3.025890389105195116e-02,-5.092939958806569356e-02
-5.589731418246222938e-02,-4.965632904263675429e-02,6.644703777984473786e-03,3.323444089769427706e-02,1.458376701987534607e-01,1.496174075372753431e-01,-7.593881786179741342e-03,-1.471192112703879618e-01
9.700491747555406441e-02,-7.292971125814616540e-02,1.019828362595616017e-01,-4.569837358661292537e-02,4.294953033727945402e-02,-1.256882901323015667e-01,-1.780867794253281899e-01,1.605117949534200228e-02
-1.094791556761498946e-01,-1.114736878849419410e-01,-9.394608827646924731e-02,-5.537771778815436807e-02,6.936916924655051053e-02,2.212315231115637160e-02,5.747178459501531148e-04,-4.401451353907401276e-02
4.266104520173014808e-02,2.171630939029919188e-02,9.778100135865470943e-02,1.349748788576375924e-01,-2.044512386153340133e-01,-8.268948314320190285e-02,-1.983801033309033970e-02,8.502159093266115075e-02
-3.051636243939407842e-02,-1.934415283070122782e-01,5.789560266533227972e-02,-4.586728178178305082e-02,-1.343608824180530237e-01,-2.683228414074879942e-02,-7.687817052491688341e-02,-6.850405060826073034e-02
-5.001712200716234430e-02,-1.286280823625548519e-01,1.864018035323830036e-01,-2.429511451013726675e-01,1.272826786162527257e-01,8.300837554186506206e-02,5.014242798064525580e-02,-1.243848593594729969e-02
1.724335826867246790e-01,7.238613752251123190e-02,4.175806402331010830e-02,-5.202263757641033270e-02,2.202520232597662275e-01,-1.981997949945472556e-02,-1.904363138233280961e-01,1.314911952988624400e-01
-7.923739678983424128e-02,4.931941677390192652e-02,6.946413400161999263e-02,-1.252251911874619206e-01,-1.932808921913460876e-01,7.452122889589406218e-02,8.906496562703310194e-02,8.810045374881039781e-02
-1.821961637118624591e-02,4.328528634894658611e-02,6.563132695439025110e-02,-1.477691050738253464e-01,-3.125856423338107398e-02,-4.637097552623108826e-02,5.467868947947351899e-02,-2.195682873273811508e-01
2.275164184406634205e-01,1.349363443779643124e-01,9.209143030901685567e-02,8.326358809300141162e-02,2.334131067927882816e-02,1.189618952632842258e-01,1.311106530484621724e-01,7.732492029526547538e-03
-3.642903064143063196e-02,-1.313596899398263296e-01,1.771366703114221897e-01,-1.294465234053231162e-01,2.585086959457041922e-01,-2.711130922532167253e-01,1.011210697739937762e-02,2.989332079488281682e-02
-6.362815332063961882e-02,-1.327662250545491029e-01,-9.032327122386693552e-02,1.059910298195326367e-01,-1.187199208025913576e-02,3.491459096875636908e-02,-3.759240449575138032e-02,-2.476169188290026635e-01
-2.101574986253010660e-02,-2.250558165183929107e-02,-4.959276502853355445e-02,-5.940638886904297394e-02,1.479558740844621467e-01,2.037771542992504181e-01,2.090828926726689407e-01,2.601405569644565374e-01
-1.008350194283621701e-02,5.511484992137210583e-03,3.000368530703848707e-02,6.111036580319498257e-02,5.595973025536889189e-02,1.483696472346758277e-01,-1.150917649238238499e-01,7.268328122354235366e-02
-8.279780731123126403e-02,-8.152269205117300063e-03,9.555013031749154395e-02,8.463920052666716251e-03,-9.649169480439328053e-03,-3.981143894144146406e-02,8.263862814419013422e-03,-3.313724399323610126e-02
3.150558104466771869e-02,2.651482435476988989e-02,-2.051057635460216133e-01,5.168702924079022348e-02,-1.737160575580105892e-03,1.937334706006252627e-01,-1.234169100570893796e-01,-1.628003233015947737e-01
-5.419747116545328702e-02,-2.988845953327223456e-02,7.012461593209882993e-02,2.198724253981058224e-02,-1.559442384546916027e-01,-1.018705171243742234e-02,-4.098262624665176268e-02,-2.353019528305335673e-01
6.846914958433930609e-02,1.466225216236186069e-01,8.646890958791661475e-03,-5.548118488511928625e-02,-1.592241682785166396e-02,1.150045419135229952e-01,-9.095695316589487434e-02,2.373549360635535815e-02
3.259182409495770677e-02,6.480927825582714907e-02,3.585098799304015094e-02,1.053311629572257074e-01,-1.622793255944264025e-03,1.192071197181853587e-03,1.374581788391074887e-02,1.067936739796642859e-01
-1.225312640421622051e-01,2.320134430839443929e-01,-9.492808252804597891e-02,2.782449659729780422e-01,7.969324931069954321e-02,1.840677210807703523e-02,-4.286347062997330343e-02,2.538452317690543039e-02
-1.174973718517389881e-01,-2.772022319642410484e-02,-1.173181360541058343e-01,8.067974780997363982e-02,1.213521826071851800e-01,-8.941891789494546550e-02,1.045009297669136916e-01,-3.064786577354980737e-02
7.717080598893870380e-02,-1.704715519171242644e-01,-2.257893499960982736e-02,-1.131438442350283929e-01,-1.753155900626931010e-02,-3.871511738087680260e-02,-6.141223674725236614e-02,1.385749285680061282e-01
8.979282034152161196e-02,-3.934833371744564379e-02,-6.619917148238112226e-02,-5.190248783197989185e-02,1.034484624893008409e-01,-3.698977762114140366e-02,5.475109204968484078e-02,-3.766835243209031014e-02
