1.472816156474902605e-01,1.554099362040640420e-01,1.493987636087691362e-01,1.599847048485834311e-01,1.426125718332927061e-01,1.493943961311706148e-01,1.556280849919459697e-01,1.470380118956313709e-01
1.460376736637859774e-01,1.529021666449203176e-01,1.416214319221814621e-01,1.696004623581349458e-01,1.514441745081992752e-01,1.482854750985096171e-01,1.384161972539967311e-01,1.462197239788622094e-01
1.527034811218975496e-01,1.422592458995665665e-01,1.492043577719033010e-01,1.561352885896699072e-01,1.376879749989326496e-01,1.532452127848503154e-01,1.387787000776666002e-01,1.347195311970304510e-01
1.490987446968007890e-01,1.377505927733059521e-01,1.563350379337780927e-01,1.488252394518536359e-01,1.573283691246435134e-01,1.441434744376750288e-01,1.442953099669637418e-01,1.613633803570827807e-01
1.504141460285822740e-01,1.406915803605368331e-01,1.391554742638469455e-01,1.408509351610548188e-01,1.651049628033139649e-01,1.367438299442167160e-01,1.629405659131331341e-01,1.400414411702621820e-01
1.523704743860519739e-01,1.504914235223876462e-01,1.500922876891503943e-01,1.472126791063946283e-01,1.487064306929192226e-01,1.419440056074005863e-01,1.507118234754661612e-01,1.527652441744565548e-01
1.500428459835291550e-01,1.575927631896143211e-01,1.472560467566193798e-01,1.537873607616004612e-01,1.441642282301490163e-01,1.508087233917057290e-01,1.569466684144810442e-01,1.639532187604831881e-01
1.764920662499499526e-01,1.393053827476552486e-01,1.262436838162903641e-01,1.617744729394940129e-01,1.326631179597172749e-01,1.529866797692160940e-01,1.687164811794778507e-01,1.441732024541632906e-01
1.546399513226719147e-01,1.539072601389501749e-01,1.759150872515383157e-01,1.395787290295197325e-01,1.361960882931474437e-01,1.406514037533581341e-01,1.528651373306959826e-01,1.549685933549976302e-01
1.453498207351748284e-01,1.372855552455944650e-01,1.347225553641481222e-01,1.623458452620996362e-01,1.570593604137913990e-01,1.461541676642332255e-01,1.573251367297081593e-01,1.775647662497492896e-01
1.568241560421972380e-01,1.587272931597749348e-01,1.620662616510911980e-01,1.387330531330587535e-01,1.493927849717142098e-01,1.526808144468475570e-01,1.343154814016128407e-01,1.551720940100780322e-01
1.570660145722301837e-01,1.425922254450794069e-01,1.542205856488304550e-01,1.383957649967766934e-01,1.492401392140052518e-01,1.608881733604151099e-01,1.500076975645869559e-01,1.494421328742591704e-01
1.601578073584274675e-01,1.581253659897722819e-01,1.624938244871456938e-01,1.528999489608072748e-01,1.432328551362705427e-01,1.363445567938018632e-01,1.483382181373288922e-01,1.558023223472867758e-01
1.559951939144723077e-01,1.623616176423980650e-01,1.592409680217597434e-01,1.666554536145759546e-01,1.432470894741125489e-01,1.482473215271614131e-01,1.420241936864511945e-01,1.563904465159645651e-01
1.603843551630309283e-01,1.485354335201548304e-01,1.468718917426676263e-01,1.441403818433879547e-01,1.459679854328403137e-01,1.439800367101780054e-01,1.456557364764372864e-01,1.379746110039221374e-01
1.457142372438232913e-01,1.599477648884228276e-01,1.466956268703029365e-01,1.520646750232883537e-01,1.395452849981485000e-01,1.481020139563717641e-01,1.391164336054456496e-01,1.425969212405995834e-01
1.469986987612009188e-01,1.473258552026077139e-01,1.615081907256142313e-01,1.380087725299826151e-01,1.587597198112040142e-01,1.492487508463434254e-01,1.529578478584472101e-01,1.502537848427456524e-01
1.827350870583597797e-01,1.458875933444898632e-01,1.676859680311909295e-01,1.342580919989619093e-01,1.432955004277870481e-01,1.452801767493226148e-01,1.402168712092900782e-01,1.468010134897839714e-01
1.590285809999333888e-01,1.442447987271870680e-01,1.500258979600127274e-01,1.543128296462895899e-01,1.347079895422807760e-01,1.327329057796594602e-01,1.594629101668856574e-01,1.433276569052874261e-01
1.451765030766137832e-01,1.327274497362185557e-01,1.541032913511890257e-01,1.444390344024899797e-01,1.367313941146376111e-01,1.596427795869959365e-01,1.378739711612415042e-01,1.301113610352852834e-01
1.589391663990392112e-01,1.444543324449603094e-01,1.492492688302402004e-01,1.487905184910331136e-01,1.455539580740409233e-01,1.287551077405052757e-01,1.456604237040268479e-01,1.379399375960132512e-01
1.548393253706510098e-01,1.592279361749769639e-01,1.480945907149164575e-01,1.366639472532855115e-01,1.549219267774690767e-01,1.606129900361844831e-01,1.430155560892133193e-01,1.598624689087633499e-01
1.330815753389411049e-01,1.336986517408286779e-01,1.294357327402568814e-01,1.680990688306225056e-01,1.489301580364813526e-01,1.448467038140654473e-01,1.398200284833773510e-01,1.496100985508274084e-01
1.445489411661149137e-01,1.310610613834116700e-01,1.398258030315074618e-01,1.413691368013380578e-01,1.347754654545549047e-01,1.251596107761954735e-01,1.523647193517971010e-01,1.548982241494424872e-01
1.493214254370164029e-01,1.664528226251636711e-01,1.485502579420454883e-01,1.520610813814626538e-01,1.450528643066343881e-01,1.524310728907094237e-01,1.631036933984802706e-01,1.341932393991029648e-01
1.506038227174019417e-01,1.716901586413605851e-01,1.391224342824578797e-01,1.551358033125717906e-01,1.564735631396951543e-01,1.521772019618016225e-01,1.662802766843860525e-01,1.461381164309259739e-01
1.522359745522890717e-01,1.543828496795695004e-01,1.447460629921847319e-01,1.276736326668962695e-01,1.453953045300787617e-01,1.293120146595494735e-01,1.569354843352232798e-01,1.581581479873307716e-01
1.652000179197426200e-01,1.570958372722832674e-01,1.430733640524069483e-01,1.433301292113067504e-01,1.427495980776429252e-01,1.433346481398712902e-01,1.379970605466563915e-01,1.410896924240079287e-01
1.414394687027369923e-01,1.471503095724482624e-01,1.669548200260480841e-01,1.580657746379956763e-01,1.523126644472123370e-01,1.411725017842448138e-01,1.587015304819329176e-01,1.535334731303983069e-01
1.553481182748694955e-01,1.423911392486860994e-01,1.499587273095283890e-01,1.452148453171900611e-01,1.434826768348309023e-01,1.580990169731599226e-01,1.594459485269984211e-01,1.471405400768160676e-01
1.449360988169288711e-01,1.417279161307703206e-01,1.465711882153530599e-01,1.515746918624676087e-01,1.480922485338561079e-01,1.413273408442131118e-01,1.619731044942155918e-01,1.505705886718696207e-01
1.499645061340152963e-01,1.370470515054741101e-01,1.649558510097914599e-01,1.491769434073209610e-01,1.541393018371632062e-01,1.523029069146083214e-01,1.406912111662385612e-01,1.475686775613834767e-01
1.414413648307421278e-01,1.701835005137611878e-01,1.314035251695025441e-01,1.551469377169349961e-01,1.429691403586831333e-01,1.447684631309490433e-01,1.434961879832857834e-01,1.545217345954658095e-01
1.378464020949350666e-01,1.407894566410733128e-01,1.521735267617708443e-01,1.562372859020280946e-01,1.522397744984916312e-01,1.453619969330379735e-01,1.402925770138167827e-01,1.406561909385403986e-01
1.369184442634480414e-01,1.612383908685150191e-01,1.462638070232859522e-01,1.400494595488475658e-01,1.653738363504056175e-01,1.374802807180991182e-01,1.501549556539216457e-01,1.538212150904974262e-01
1.701980071350191193e-01,1.646919491648284051e-01,1.490617601602733100e-01,1.374115142972153758e-01,1.558214532454814116e-01,1.652712948491190104e-01,1.459316873965846306e-01,1.534864773879455191e-01
1.533607804126478902e-01,1.628393317716384514e-01,1.589701861423508944e-01,1.565220812682109053e-01,1.460230270927790341e-01,1.467175747514055384e-01,1.407340765659350068e-01,1.516164209330314316e-01
1.499235991491268960e-01,1.657196112655511810e-01,1.572367153621526958e-01,1.362866041756574387e-01,1.445994434664971406e-01,1.524585585086498662e-01,1.670415394780349616e-01,1.514361430389037366e-01
1.556245793312089620e-01,1.424489036514085538e-01,1.439477160462995786e-01,1.490611021016460536e-01,1.405781550524206058e-01,1.326522231734037771e-01,1.577061448939199861e-01,1.588359652166808356e-01
1.574672461624008479e-01,1.467030391885763840e-01,1.654243659058318716e-01,1.632657474042998047e-01,1.504999407390471000e-01,1.497737606098411001e-01,1.480776764752290697e-01,1.422751347269257116e-01
