2.719606409930377944e-01,9.227625794892899136e-02,-1.210960041391329206e-01,-1.343471425535050778e-01,-1.442425878396280670e-01,-1.590808402510772435e-01,-1.631307803339348272e-01,-1.971917616334588341e-01
-1.525193208763997443e-01,-2.082169023842758149e-01,-9.363428422004596574e-02,-2.736129760766292662e-01,-7.137346514960433985e-02,1.706192723547901302e-01,-4.013600152893459505e-02,2.907890612756219295e-01
3.197519232106886822e-01,-4.105723224040837560e-01,-1.292073909769090867e-01,-4.047118028787503596e-01,-2.006871796356219928e-01,1.210449334668032145e-01,2.174585624620246072e-01,1.033004150388861647e-01
-2.485827246033701088e-01,5.902313722590454143e-02,1.939496833514924024e-01,5.913646536199046455e-02,-4.209235925330094552e-02,3.520959975479143883e-02,-1.875143832530372368e-01,-1.415136924056233370e-01
1.103454449214903710e-01,-1.794520301972345466e-01,-2.522886593429450597e-02,2.831555831543622684e-02,-6.763682051838507125e-02,-1.902670216447883977e-02,2.346691169585120307e-01,6.280098974495737507e-02
4.878615583789497334e-02,4.504331272234562977e-02,-6.967814301656620468e-02,-2.228871883251427044e-01,-5.789820263995701377e-02,-2.504763078527613707e-02,2.635125476727310234e-01,7.965338028117216473e-02
8.886957659666143428e-02,-1.128259820265191948e-01,1.006373214404377714e-01,7.215628216648822119e-04,-1.937404557032070263e-01,2.489728573894256225e-01,-2.326997665843032193e-02,1.055840128358850188e-01
1.774975632932913883e-01,-1.090262426847334043e-01,-8.123427773108995997e-02,2.171894621511173684e-02,1.223611805791902374e-01,1.770429095175206011e-02,-1.983899276381580479e-01,1.955678688532025700e-01
-1.604104146731633387e-02,-6.843302284968141858e-02,3.452827265740536777e-01,4.345371615741304427e-02,2.042992155389345560e-02,3.025223967659076418e-01,1.219620556380171666e-01,-5.063750824195721867e-01
-1.610377441970396450e-01,-1.933354536685442937e-02,-1.962297178502268591e-01,1.561725197490344830e-02,-9.535143263782987905e-03,1.396117218985162556e-01,-2.862590780231812904e-01,2.523348905632644690e-01
1.060463422741327322e-01,-1.326676877087607231e-01,-9.810309373229100793e-02,-1.308401797164821245e-01,4.068033399204576406e-01,-6.745674688759055460e-02,-4.937909114814061778e-03,1.784065639025786687e-01
9.581693852715289506e-02,-2.827868890996748652e-01,-2.123521645906128463e-01,4.603327422951215830e-02,5.144594642209751600e-02,1.698693892647487047e-01,4.796914507220681467e-02,1.146583024522178362e-02
1.458782239829387872e-01,-2.564397803491497846e-02,9.315710354345202449e-02,1.696167501408609168e-01,1.404270270665100850e-01,-6.126250519266329686e-02,-1.510218922368624650e-01,4.799676551345695430e-02
-4.848910138288373139e-02,-1.922905583819561198e-02,3.498280916409941543e-01,2.526414468592163565e-01,-1.362922904516444128e-02,-2.979094070656793658e-01,2.611938629329708592e-02,-2.617270173376276543e-01
2.984762015552884229e-01,-6.723942506858163193e-03,9.231129499867359034e-02,7.290649501693979850e-02,1.395272522612388821e-01,1.864870564802256214e-01,-7.128029180111197793e-03,-1.320959559522473514e-01
-3.302275554796629126e-02,-5.163553793036634171e-02,-7.610233866323870555e-02,3.940714866854162501e-01,-6.874405656037702039e-02,-3.148675227640168606e-01,1.322435548725594268e-01,-1.247199758576938988e-01
8.456294548038024994e-02,1.341320028788015317e-01,-2.293583736785979044e-01,1.669001869439184493e-01,3.987752184526457966e-02,-1.441714711847327801e-01,-2.138009865996211845e-01,-1.962243710879077729e-01
3.961535044173228326e-02,9.690232154023072086e-02,-3.144674524259954418e-01,-1.087467886334010647e-01,-1.983082343208244225e-01,-1.386897196099767249e-01,1.645527131365495666e-01,-1.958311229576132351e-01
