-1.170561331388753901e-01,-1.989469866875421267e-01,1.632982732619060462e-01,1.277927005525662518e-01,8.522701087833267630e-02,1.923530130179792325e-02,1.145967752190824307e-01,5.453382463193424262e-02
2.340141294389782023e-01,-1.131557581983871907e-02,-2.833737630462029311e-01,-8.014473926186638231e-02,2.854378050267747380e-01,5.365563195537327579e-02,-3.791906053834284002e-02,-1.748298995692910973e-01
-1.411162165804145940e-01,7.839211327012646224e-02,-3.501745595449337611e-01,9.152070072835244430e-02,-5.350094531942148346e-02,2.951763267993841311e-02,-1.080505449111713867e-01,-8.254898111875108579e-02
2.725351337374269378e-01,1.896752083237066011e-01,-1.027753618988271750e-02,7.866171568014701521e-02,1.287372445953929856e-01,-4.368965431618299089e-03,4.296861577970501056e-02,-1.573820474985155315e-01
-2.597579317288235545e-01,1.511683170947491495e-01,-1.280505410702877378e-01,1.425220125696751439e-01,2.704025398194474517e-01,1.920857901984910909e-01,5.128407000052596920e-02,3.938315390663457705e-03
-7.945184709257743783e-02,-2.410097648756021060e-01,-2.160502932348538629e-01,4.201055091466411248e-03,3.656988732308145973e-02,1.391481793658534138e-01,3.496359375002499464e-02,3.933762396398482464e-01
-1.068326028362890090e-01,-2.885666900091444775e-01,-1.539773254323400786e-01,7.381016833928502607e-02,-3.683630360866177456e-02,1.375359118039128636e-01,1.559980023190216392e-01,-2.978204107919985022e-01
3.107000156147440850e-02,-3.762645175336897657e-02,-1.643273437247370627e-01,-6.438396836026621939e-03,2.319841743021952007e-01,-1.025949044074582345e-01,3.308363884404690314e-01,-5.078872464994657610e-02
-6.973523042286203233e-02,2.640112198343462779e-01,-2.222880642401819928e-02,3.301466607115163820e-02,3.092154698875738267e-03,2.598259658875352041e-01,-3.540051464195372866e-01,2.979511629891319902e-01
-2.638884958502586420e-01,-1.296083264527112533e-01,1.031808981806725117e-01,-5.357107975951900386e-02,-2.626574110368562476e-01,-3.212981521027982179e-01,-9.798022816004724189e-02,-1.383945115931434489e-01
1.722630252319545252e-01,-2.350863481676963851e-02,-4.039878417118335230e-02,-5.975956192766535002e-02,-1.931596913868714183e-01,1.489311018949643906e-01,1.935623697125760656e-01,5.311008555068369441e-02
-1.660725951342761908e-01,-5.080415203037459693e-03,1.918381572025190315e-02,-1.018811746431054627e-01,-1.278354348044419830e-01,2.414584512949417006e-01,8.424769548062181757e-02,1.070231856613127752e-01
-2.035835884984897870e-01,-4.502575490352528353e-02,-4.526161500539027660e-02,-4.216926851551563438e-01,1.064189434610989665e-02,2.406608119875161197e-02,-3.294795518559914121e-02,1.193631781703655137e-01
-9.458336620345002277e-03,1.236079075819675882e-01,2.119691922281682350e-01,1.121737954588971076e-01,2.496561687982062905e-02,1.487949870328155177e-01,-1.287886459765597014e-01,1.617091975511583957e-01
-2.106540498459066324e-01,-1.279702790031178039e-01,1.255094260472809087e-01,-3.966552109146035537e-02,6.933970666525599014e-02,8.310492557362798849e-02,-1.228861150717578676e-01,2.208696229296528979e-01
8.775384470936338499e-02,8.541085068373963085e-03,-6.992311895125009891e-02,-2.796181662091190012e-01,-8.785475778244136724e-04,1.760677229945427358e-01,-1.318529881691808125e-01,-1.425186351595889023e-01
-2.220146245356241499e-01,3.229504174053216686e-02,-1.733676207274616882e-02,8.774414967197295689e-02,8.520505905371000832e-02,2.461514420537348757e-02,2.863102986786797421e-02,1.374303717465308050e-01
4.584579632041096281e-02,1.938900154764380823e-01,1.931753425938469715e-01,1.777598407865765839e-02,-9.256207364755555944e-02,-1.372260431103216605e-01,-2.290135648501039345e-01,3.832416791603687929e-03
2.019634312706455881e-01,-5.911201340025481338e-02,3.144881855449783159e-01,6.370606414972417031e-02,-3.118434475887286172e-01,-1.830004286246033895e-01,1.041519199318275968e-01,1.773538295961231137e-01
1.866588507590693780e-01,3.339818797296424668e-02,-1.261295805067834674e-01,9.362009411892162347e-02,1.441261326075982813e-02,1.999208171768671050e-01,1.052573146024804798e-02,1.815196751546598875e-01
1.340855415871206879e-01,1.194469461746474892e-01,1.788791303815825962e-01,-3.458704220250176375e-02,-9.468590843304994231e-02,2.117787198289775019e-01,6.756125405493057512e-03,-4.051813839654781757e-02
2.225446318735874174e-01,5.128319240566701909e-02,1.411969545221045674e-01,2.704947203832472891e-01,2.841917518681820187e-01,-3.471285058840606341e-02,2.248554336737488279e-01,-1.039655040939509723e-01
9.480473079371276590e-04,-2.630480095314164379e-01,-1.097073662424202789e-01,-2.184178195092632002e-01,-1.260550485808900611e-01,-1.391768786137355662e-01,-1.453336069006405107e-01,-3.966454395901906210e-02
-2.115578801021131827e-01,1.061064552657690063e-01,5.782463356901652862e-02,-1.725318261734495318e-01,2.208745659166447273e-01,-6.367936018221179162e-02,-2.003873902375218341e-01,-7.985458966641360845e-02
3.854804795691874064e-02,-2.384216685931562010e-02,-1.864744139175962545e-01,-1.809159877090197044e-01,4.248636315202782010e-02,3.444768212141624542e-03,-2.287525567436316798e-01,-2.608323605997387440e-01
1.375167984005013777e-01,-2.187599886748652911e-01,-4.325100940336308597e-02,2.285224204783249669e-01,-2.760355029146133871e-02,1.353039337917767010e-03,-5.836054781185748275e-02,-1.512451496188836897e-01
5.375491029666829707e-02,2.038262239028416078e-01,-1.073195460701516224e-01,-5.402669561739613380e-02,1.380706363165636053e-01,1.641044637588253141e-01,1.747496693593601075e-02,-2.159275653012252827e-01
2.172527934615589296e-01,-1.219938107878934808e-01,-3.952204314278844749e-02,-1.951941057103301347e-02,5.005938170218991734e-02,2.960215532421819895e-02,-4.566033579278724192e-02,-1.254520469641920710e-01
-7.123736476820002883e-02,1.644208795137668266e-01,6.401948150588845921e-02,9.295596783240943350e-02,1.943803741343261560e-01,-1.399205930975323253e-01,-1.104025113834165850e-01,1.240124007087676922e-01
-7.431682459431193655e-02,-9.779047883560057497e-02,-5.044253598481854284e-02,-1.893489803169225438e-01,6.345986326606228856e-02,3.192999056813097258e-01,2.297923781222453443e-01,-8.823221054566232624e-03
-4.723305908689946764e-02,1.357467970203934948e-01,1.024532198170282349e-01,-6.713257516434564809e-02,3.286734609266692142e-01,-4.029559616079398526e-02,2.971967515059859011e-01,-7.456739617410619581e-03
-8.569446043353966258e-02,5.079151324274907425e-02,-1.292974550499735864e-01,-4.489875267888185362e-01,-1.498744613650515589e-04,-3.215442438086646426e-02,1.080709898353353904e-01,-5.867446628333373992e-02
-4.064500095220946463e-01,-2.234659174785896818e-02,1.621781439850340512e-01,3.996122223355891290e-02,-2.216564116776685023e-01,1.884494850152528336e-02,2.593306708334227051e-01,-3.800227118966357370e-03
1.612920269317551225e-02,2.268669755732256182e-02,-3.636287857539936830e-02,2.397557949455262349e-01,-1.397617952981695111e-01,-8.964110411850997884e-02,2.021839419958691431e-01,6.581615445580718537e-02
-1.611217122611645347e-02,-5.137155429991029087e-02,4.451900168021470650e-02,-2.240509695345628549e-02,-7.673695020461017424e-02,-5.559166768184380797e-02,-3.946513635824167032e-02,8.519036042470025383e-02
-1.056947120630236658e-01,2.152388405077314548e-01,-2.812414252453032670e-02,6.058004591944270156e-03,1.277438196031989437e-01,1.703675735491423093e-01,-1.528269487071583776e-01,1.820084791562441295e-01
-5.084304834555393449e-02,-2.619503711886216890e-01,2.742317813285459760e-01,-6.896756870158265301e-03,2.760924238814406184e-01,5.140499665822596126e-02,3.394344039135926971e-01,5.548118395383677681e-02
6.792510493032440089e-02,-1.393985564285959988e-01,2.267881341110892721e-02,-1.693102542630144369e-01,-1.831611876123636073e-01,5.037826651764118480e-02,-9.178267796496664133e-03,-1.412706265579619785e-02
-1.130426726769598322e-01,1.444688481751240650e-01,5.116464283130648522e-03,2.579834784214764531e-01,8.656986353030941828e-02,-1.247402863127892655e-02,1.816344827965764575e-01,-8.116432260584172109e-02
9.969811152822283251e-02,-4.746474333408744195e-02,-9.340477631029206473e-02,1.782304765462850715e-01,3.772418678631307420e-01,-1.117567210934221344e-01,2.031470740152760968e-01,-3.194023286238782677e-02
