1.418761885859856353e-01,1.455095575150693876e-01,1.618437603916694223e-01,1.554175255586076054e-01,1.450207186032583528e-01,1.526313897698255984e-01,1.364095483756453397e-01,1.540813373509076767e-01
1.397049722724926502e-01,1.444731298973668809e-01,1.573969059935700909e-01,1.627318099357887571e-01,1.434462182956440235e-01,1.475916693083333675e-01,1.538729828387171983e-01,1.421094888300917236e-01
1.719949442703729015e-01,1.446189942589936606e-01,1.675092550641082423e-01,1.392685291820703608e-01,1.600649300866805458e-01,1.436235968463699109e-01,1.425193502508794730e-01,1.469606722071720994e-01
1.444777988566393889e-01,1.556648384453342138e-01,1.577734755351483664e-01,1.525171706059291754e-01,1.649183002639780793e-01,1.543699081098113546e-01,1.489485234352893872e-01,1.470851109265602641e-01
1.538353294143330607e-01,1.576110711343408632e-01,1.414875032912088493e-01,1.486217634872816218e-01,1.532889279571085506e-01,1.483301359157501442e-01,1.515542948092062914e-01,1.467306686115153191e-01
1.477789184299460046e-01,1.416220890941994326e-01,1.398818325757973380e-01,1.640020959895521213e-01,1.606960006064683255e-01,1.453741079983493223e-01,1.529705987609840667e-01,1.456059763492083825e-01
1.456209652603863980e-01,1.522576423563316572e-01,1.233038733519136176e-01,1.492646083836277338e-01,1.544622237266472520e-01,1.426309115929757509e-01,1.481204672946381806e-01,1.639531205331980213e-01
1.413517170189880490e-01,1.725798718043108360e-01,1.715044271383154018e-01,1.363397002388366530e-01,1.276280399365266049e-01,1.309740424062798281e-01,1.328240182441365880e-01,1.546443912476153093e-01
1.467396345747708220e-01,1.285748141065501116e-01,1.506982186921936584e-01,1.419764759647633989e-01,1.725860631622118946e-01,1.437162942812853506e-01,1.401247639340376383e-01,1.352576867445433040e-01
1.546407219497442087e-01,1.422562384491276866e-01,1.484180683625377362e-01,1.696675185586272172e-01,1.528737690279247385e-01,1.437671222266873328e-01,1.332767164720694009e-01,1.543528537350583874e-01
1.426032462847239557e-01,1.475684151862039772e-01,1.559477296441295624e-01,1.480605000489146894e-01,1.315623739793869429e-01,1.512527063819814055e-01,1.597681946415022147e-01,1.493061894082609031e-01
1.657234025305846514e-01,1.478201947520095538e-01,1.473053401784835126e-01,1.367146868475660471e-01,1.648300988252344446e-01,1.563148164953425123e-01,1.512366831603452200e-01,1.369420776187627586e-01
1.604638645017069654e-01,1.532110376165791432e-01,1.515510222611828606e-01,1.662802749338227748e-01,1.610323643925256898e-01,1.464661922367805902e-01,1.320126574395724395e-01,1.544864322608605067e-01
1.510023263688911876e-01,1.294922205746310839e-01,1.403024489623884430e-01,1.356378380356648705e-01,1.571019432928856818e-01,1.728992471233312678e-01,1.590379558613814748e-01,1.426200256218944640e-01
1.626786589584585663e-01,1.421719248267263314e-01,1.504055879985677080e-01,1.563133252010479313e-01,1.198946274302499088e-01,1.527857609804443850e-01,1.537127576100125181e-01,1.553460896065545771e-01
1.406398495134508486e-01,1.440368740076779230e-01,1.310711414677173947e-01,1.440149634846015769e-01,1.426460742836878348e-01,1.410739088137887287e-01,1.461742185273897932e-01,1.438484593620449614e-01
1.349400846152324085e-01,1.530339090497316312e-01,1.401130303220954054e-01,1.433264753982677886e-01,1.592953120791814614e-01,1.603088425071030887e-01,1.388232781925564929e-01,1.625126448368190146e-01
1.568495357983059058e-01,1.591602394288730848e-01,1.574780429986268881e-01,1.545031158131746352e-01,1.450494354924114770e-01,1.304186371513338383e-01,1.311695292555951631e-01,1.669560020269984513e-01
1.521572677490920789e-01,1.518938997483514630e-01,1.422351429249039401e-01,1.327795220725447312e-01,1.607671234838367602e-01,1.528493854826125931e-01,1.469973890162395713e-01,1.458035853238938140e-01
1.630049305437616947e-01,1.511050335610013284e-01,1.439727824059739703e-01,1.701447290710199900e-01,1.533874284859606529e-01,1.514875975446114686e-01,1.292881919576998884e-01,1.379077800214922045e-01
1.317210877029676430e-01,1.543241329319516852e-01,1.565430855425182788e-01,1.660833339010175103e-01,1.480461577235858417e-01,1.424103560892077125e-01,1.556271860240816540e-01,1.538287679982530409e-01
1.276387850890742248e-01,1.576716241789785922e-01,1.446325593377779384e-01,1.501876585854412527e-01,1.412694589833185799e-01,1.676125175261305444e-01,1.457421314578663252e-01,1.419250304478348323e-01
1.452898930512763753e-01,1.460856961171720370e-01,1.633745942377055338e-01,1.674178279569458472e-01,1.672545513971775144e-01,1.651618485706629058e-01,1.416080342318063734e-01,1.611868170330190697e-01
1.463875968199926658e-01,1.401739249537389542e-01,1.636889060109772975e-01,1.365943611268977398e-01,1.513465574013147241e-01,1.503900058834090059e-01,1.607832249248379586e-01,1.617415539851728701e-01
1.521368782483225879e-01,1.464389325462652491e-01,1.550329687727119155e-01,1.482736043815328641e-01,1.440708890203421799e-01,1.349126138605824810e-01,1.345646414413156078e-01,1.511420231119696977e-01
1.450616629772676081e-01,1.494424846409813379e-01,1.557657477561823212e-01,1.425410363445411277e-01,1.547930430786268186e-01,1.377807071890030377e-01,1.443396018976209894e-01,1.514108286820893268e-01
1.635641639482781073e-01,1.527395530194058659e-01,1.603335510875850967e-01,1.333245854562447597e-01,1.390244662164747125e-01,1.528162173085687581e-01,1.530226346039739171e-01,1.488330070000162542e-01
1.518755638116504325e-01,1.353596727919064713e-01,1.442200982305609502e-01,1.531937994662421754e-01,1.674808304112482549e-01,1.387652241324043856e-01,1.488015866499772522e-01,1.518899258623093995e-01
1.368633357699162723e-01,1.685626968483956711e-01,1.557783771919196980e-01,1.499408143759498602e-01,1.479382704035214213e-01,1.710389550085000543e-01,1.433323608206436006e-01,1.580529489061912318e-01
1.688261306865251332e-01,1.538157245173635834e-01,1.483845637355585834e-01,1.473368130238794649e-01,1.480788412041248447e-01,1.651325831457623461e-01,1.605897055761177361e-01,1.589438502167479228e-01
1.379197004243834235e-01,1.610511409737253596e-01,1.499384013016657191e-01,1.527221985932119275e-01,1.404828564901664245e-01,1.556842543485283115e-01,1.485566048110781578e-01,1.552287223064053867e-01
1.580293828948819979e-01,1.434584318398400282e-01,1.318605241020033569e-01,1.451262521864276900e-01,1.547547894982316541e-01,1.533403054167631341e-01,1.593120461366323015e-01,1.578810627948394607e-01
1.329647472137651665e-01,1.385287764340640548e-01,1.248049638126600414e-01,1.513951381555978803e-01,1.613884768778290346e-01,1.384933186296759822e-01,1.464373373288049285e-01,1.487080307568476867e-01
1.485447585722864672e-01,1.559909345278686632e-01,1.573586543800303272e-01,1.430790209832308313e-01,1.600479070096532952e-01,1.344073414812294864e-01,1.587449498864552944e-01,1.566891173450952746e-01
1.469885842277578181e-01,1.385488943427712061e-01,1.472989514647546350e-01,1.612243678717918405e-01,1.473116932872224061e-01,1.445241383565655235e-01,1.546444310409693101e-01,1.581570909275605008e-01
1.543873870740592735e-01,1.516438017610563516e-01,1.441429226925073637e-01,1.612119326315255841e-01,1.371005883814286341e-01,1.489830685783251618e-01,1.549449989310371090e-01,1.407156441506973443e-01
1.549787457403423441e-01,1.459957723667901774e-01,1.487530343957735035e-01,1.444745830065998771e-01,1.393953773692234444e-01,1.464956132018417900e-01,1.434175289363948114e-01,1.459490525455320875e-01
1.426737407431320215e-01,1.528814038826903088e-01,1.506945865626621861e-01,1.511452483796304480e-01,1.585784471621202174e-01,1.405184211137652794e-01,1.515426042688719777e-01,1.469909445916340873e-01
